source,target,weight
1268,12345,1
1269,1374,1
1269,5667,1
1269,6819,1
1269,9248,1
1270,2020,1
1270,2421,1
1270,4473,1
1270,4592,1
1270,8619,1
1271,1680,1
1271,2389,1
1271,2770,1
1272,1941,1
1272,2778,1
1272,2865,1
1272,3441,1
1272,3778,1
1272,5546,1
1272,5563,1
1272,5709,1
1272,7444,1
1272,8507,1
1272,8650,1
1272,9227,1
1272,9373,1
1272,10085,1
1272,12070,1
1272,12328,1
1272,12477,1
1273,5517,1
1273,8357,1
1273,9777,1
1273,12264,1
1274,1327,1
1274,1792,1
1274,2332,1
1274,3392,1
1274,4315,1
1274,5489,1
1274,7055,1
1274,8874,1
1274,9802,1
1274,10473,1
1275,1667,1
1275,1840,1
1275,3721,1
1275,3979,1
1275,4394,1
1275,4401,1
1275,4938,1
1275,11262,1
1276,1941,1
1276,2693,1
1276,6291,1
1276,6299,1
1276,6660,1
1276,7597,1
1276,7752,1
1276,8346,1
1276,9823,1
1276,10237,1
1276,11593,1
1276,11764,1
1277,1617,1
1277,1798,1
1277,2249,1
1277,3172,1
1277,4386,1
1277,4949,1
1277,5154,1
1277,6573,1
1277,6646,1
1277,7859,1
1277,8042,1
1277,8238,1
1277,8288,1
1277,8605,1
1277,11443,1
1277,12262,1
1278,1468,1
1278,6937,1
1278,10153,1
1279,1818,1
1279,2244,1
1279,4010,1
1279,4261,1
1279,4744,1
1279,8305,1
1280,2228,1
1280,3971,1
1280,4496,1
1280,6507,1
1280,7368,1
1280,11893,1
1281,2303,1
1281,2394,1
1281,2936,1
1281,2959,1
1281,3555,1
1281,4079,1
1281,5846,1
1281,6188,1
1281,7210,1
1281,8506,1
1281,9592,1
1281,10864,1
1281,11115,1
1281,11564,1
1281,11748,1
1281,12464,1
1282,1406,1
1282,1574,1
1282,1633,1
1282,1783,1
1282,1821,1
1282,2067,1
1282,2575,1
1282,2777,1
1282,3093,1
1282,3550,1
1282,3647,1
1282,3965,1
1282,4103,1
1282,4117,1
1282,6518,1
1282,7932,1
1282,8362,1
1282,8868,1
1282,9002,1
1282,9615,1
1282,9709,1
1282,10343,1
1282,10868,1
1282,12173,1
1282,12230,1
1283,2797,1
1283,4718,1
1283,4788,1
1283,6502,1
1283,8069,1
1283,9826,1
1284,1302,1
1284,1339,1
1284,2006,1
1284,3821,1
1284,4045,1
1284,4062,1
1284,4123,1
1284,4270,1
1284,4360,1
1284,4621,1
1284,5652,1
1284,6938,1
1284,9157,1
1284,9669,1
1284,11221,1
1285,6730,1
1285,7681,1
1285,8245,1
1285,11798,1
1285,12751,1
1286,1623,1
1286,1923,1
1286,3962,1
1286,4163,1
1286,4635,1
1286,4892,1
1286,6124,1
1286,7377,1
1286,9233,1
1286,10373,1
1286,10993,1
1286,11520,1
1286,12351,1
1287,6757,1
1287,7419,1
1287,7851,1
1287,9821,1
1288,2871,1
1288,3070,1
1288,3805,1
1288,3881,1
1288,4628,1
1288,5958,1
1288,7237,1
1288,7637,1
1288,9589,1
1288,9797,1
1288,11882,1
1289,2198,1
1289,4228,1
1289,4728,1
1289,4768,1
1289,8416,1
1289,8929,1
1289,11011,1
1289,12715,1
1289,12740,1
1290,1520,1
1290,1602,1
1290,2047,1
1290,4282,1
1290,4363,1
1290,4364,1
1290,6935,1
1290,8559,1
1290,9460,1
1290,9757,1
1290,9843,1
1290,10315,1
1290,10377,1
1290,10429,1
1290,10757,1
1290,11435,1
1290,12318,1
1291,1680,1
1291,2534,1
1291,3252,1
1291,5600,1
1291,5994,1
1291,7119,1
1291,8421,1
1291,9111,1
1291,9352,1
1291,9948,1
1291,10375,1
1291,11128,1
1291,11265,1
1291,11751,1
1291,12664,1
1292,1298,1
1292,1561,1
1292,1665,1
1292,2057,1
1292,2797,1
1292,2848,1
1292,2915,1
1292,3184,1
1292,3191,1
1292,4079,1
1292,4571,1
1292,4788,1
1292,6938,1
1292,7567,1
1292,7785,1
1292,7911,1
1292,8802,1
1292,9860,1
1292,9963,1
1292,10919,1
1292,11542,1
1292,11705,1
1292,12021,1
1293,9080,1
1294,1416,1
1294,1712,1
1294,2128,1
1294,4967,1
1294,5254,1
1294,6774,1
1294,9746,1
1295,1877,1
1295,2579,1
1295,3744,1
1295,4850,1
1295,4864,1
1295,5123,1
1295,5425,1
1295,7109,1
1295,7885,1
1295,8073,1
1295,8452,1
1295,12647,1
1296,2473,1
1296,3785,1
1296,5827,1
1296,8149,1
1296,8755,1
1296,9153,1
1297,1845,1
1297,2220,1
1297,3114,1
1297,12331,1
1298,2636,1
1298,3010,1
1298,3396,1
1298,6455,1
1298,7170,1
1298,7436,1
1298,10363,1
1298,12344,1
1299,2357,1
1299,2789,1
1299,3240,1
1299,3301,1
1299,4329,1
1299,4410,1
1299,5365,1
1299,6575,1
1299,7800,1
1299,11917,1
1300,1909,1
1300,2148,1
1300,2930,1
1300,2965,1
1300,3585,1
1300,3769,1
1300,5362,1
1300,7015,1
1300,7766,1
1300,9887,1
1300,9963,1
1300,10089,1
1300,11527,1
1301,2926,1
1301,3157,1
1301,3205,1
1301,6271,1
1301,8471,1
1301,9658,1
1301,12319,1
1302,1383,1
1302,2268,1
1302,8278,1
1302,8643,1
1302,11211,1
1302,11576,1
1303,4512,1
1303,6297,1
1303,9135,1
1304,5428,1
1304,6352,1
1304,8978,1
1304,9777,1
1304,12200,1
1304,12702,1
1305,1362,1
1305,1573,1
1305,1908,1
1305,2127,1
1305,2366,1
1305,2572,1
1305,2985,1
1305,3718,1
1305,5082,1
1305,5650,1
1305,7500,1
1305,9331,1
1305,9630,1
1305,10675,1
1305,10883,1
1305,10907,1
1305,11273,1
1306,1965,1
1306,2642,1
1306,5491,1
1306,5841,1
1306,6170,1
1306,6461,1
1306,8487,1
1306,8747,1
1306,10835,1
1306,12561,1
1307,3025,1
1307,5901,1
1307,10017,1
1307,12275,1
1307,12432,1
1308,1615,1
1308,2011,1
1308,2256,1
1308,3308,1
1308,3369,1
1308,4066,1
1308,7177,1
1308,7472,1
1308,7989,1
1308,8433,1
1308,9986,1
1308,11663,1
1308,12242,1
1309,1907,1
1309,2051,1
1309,3499,1
1309,3517,1
1309,5056,1
1309,5612,1
1309,7250,1
1309,12588,1
1310,1493,1
1310,1934,1
1310,2531,1
1310,7805,1
1310,8412,1
1310,11808,1
1311,1916,1
1311,3181,1
1311,4092,1
1311,5497,1
1311,6591,1
1312,1911,1
1312,3842,1
1313,1879,1
1313,4655,1
1313,7605,1
1314,2033,1
1314,2734,1
1314,10275,1
1315,1441,1
1315,1454,1
1315,2075,1
1315,2446,1
1315,2664,1
1315,2877,1
1315,3436,1
1315,3451,1
1315,3478,1
1315,3602,1
1315,4163,1
1315,4350,1
1315,5966,1
1315,7320,1
1315,8831,1
1315,9612,1
1315,9660,1
1315,10034,1
1315,10670,1
1315,12513,1
1316,4274,1
1316,4627,1
1316,8563,1
1316,9937,1
1317,1582,1
1317,2902,1
1317,3097,1
1317,5275,1
1317,6725,1
1318,1770,1
1318,5913,1
1318,6286,1
1318,6629,1
1318,6720,1
1318,7656,1
1318,7842,1
1318,10144,1
1318,12004,1
1318,12187,1
1318,12721,1
1319,3040,1
1319,3295,1
1319,7496,1
1319,8694,1
1319,9846,1
1319,10032,1
1319,10121,1
1319,11456,1
1320,3123,1
1320,3447,1
1320,3743,1
1320,4964,1
1320,5130,1
1320,5522,1
1320,9476,1
1320,11488,1
1321,1519,1
1321,1667,1
1321,3370,1
1321,3432,1
1321,5449,1
1321,6505,1
1321,11229,1
1321,12258,1
1322,1453,1
1322,1621,1
1322,1697,1
1322,1791,1
1322,1801,1
1322,1903,1
1322,2504,1
1322,4388,1
1322,5043,1
1322,5654,1
1322,10187,1
1322,10341,1
1322,10484,1
1322,10675,1
1322,10682,1
1322,10778,1
1322,12006,1
1323,4062,1
1324,1766,1
1324,4985,1
1324,5019,1
1324,6440,1
1324,8548,1
1324,10818,1
1324,12382,1
1325,1330,1
1325,3276,1
1325,3980,1
1325,4666,1
1325,9504,1
1325,9540,1
1325,10978,1
1325,11965,1
1325,12202,1
1325,12606,1
1326,2541,1
1326,3984,1
1326,4662,1
1326,9284,1
1326,12522,1
1327,1926,1
1327,2131,1
1327,3321,1
1327,3910,1
1327,3957,1
1327,5907,1
1327,6004,1
1327,8123,1
1327,8188,1
1327,9514,1
1327,10399,1
1327,11429,1
1327,11817,1
1328,1820,1
1328,4442,1
1328,5079,1
1328,6006,1
1328,6418,1
1328,6987,1
1328,7788,1
1328,10973,1
1328,11411,1
1329,1475,1
1329,3549,1
1329,6103,1
1329,6627,1
1329,12515,1
1330,2371,1
1330,4439,1
1330,8082,1
1330,9508,1
1331,1546,1
1331,2616,1
1331,3066,1
1331,4552,1
1331,5912,1
1331,7904,1
1331,10288,1
1331,10538,1
1331,12187,1
1331,12295,1
1331,12296,1
1332,4292,1
1332,5209,1
1332,6850,1
1332,7030,1
1332,7296,1
1332,7425,1
1332,7739,1
1332,9360,1
1332,11909,1
1333,1431,1
1333,1504,1
1333,1670,1
1333,2677,1
1333,5504,1
1333,6860,1
1333,7216,1
1333,8724,1
1333,11225,1
1334,1484,1
1334,1552,1
1334,3532,1
1334,4435,1
1334,4876,1
1334,6676,1
1334,8510,1
1334,10464,1
1334,12286,1
1335,2627,1
1335,2873,1
1335,5527,1
1335,10926,1
1335,11992,1
1335,12601,1
1336,1565,1
1336,4928,1
1336,5025,1
1336,6041,1
1336,8586,1
1336,11880,1
1337,1913,1
1337,4430,1
1337,6441,1
1337,6484,1
1337,7945,1
1337,8532,1
1337,8936,1
1338,2816,1
1338,2936,1
1338,4321,1
1338,5051,1
1338,5594,1
1338,8201,1
1338,8328,1
1338,8627,1
1338,9111,1
1338,9536,1
1338,9737,1
1338,10422,1
1339,2741,1
1339,4678,1
1340,1979,1
1340,8014,1
1341,1655,1
1341,4574,1
1341,4648,1
1341,6510,1
1341,8319,1
1341,8448,1
1341,8769,1
1341,11386,1
1342,2237,1
1342,2795,1
1342,3587,1
1342,6923,1
1342,8688,1
1342,9730,1
1343,1740,1
1343,2191,1
1343,3567,1
1343,5238,1
1343,8013,1
1343,10510,1
1343,10519,1
1343,11573,1
1343,12669,1
1344,9669,1
1345,1835,1
1345,1921,1
1345,2456,1
1345,2683,1
1345,4207,1
1345,4601,1
1345,5579,1
1345,6183,1
1345,8812,1
1346,1585,1
1346,2240,1
1346,2805,1
1346,8205,1
1346,10398,1
1346,11309,1
1347,2937,1
1347,4806,1
1347,10356,1
1347,12790,1
1348,2621,1
1348,2769,1
1348,2794,1
1348,3297,1
1348,10618,1
1348,11987,1
1349,3288,1
1349,10799,1
1350,1716,1
1350,3941,1
1350,5503,1
1350,6599,1
1350,6750,1
1350,8652,1
1350,10353,1
1350,11418,1
1351,1391,1
1351,2581,1
1351,3977,1
1351,4080,1
1351,4152,1
1351,4855,1
1351,5000,1
1351,5263,1
1351,5274,1
1351,5716,1
1351,6267,1
1351,7249,1
1351,7297,1
1351,7359,1
1351,7391,1
1351,7451,1
1351,7561,1
1351,8116,1
1351,8769,1
1351,8831,1
1351,9117,1
1351,9500,1
1351,9834,1
1351,10332,1
1351,10962,1
1351,11025,1
1351,11514,1
1351,12143,1
1352,2773,1
1352,5150,1
1352,5373,1
1352,5600,1
1352,6067,1
1352,8979,1
1352,12633,1
1352,12685,1
1353,1741,1
1353,4869,1
1353,5163,1
1353,8511,1
1353,9779,1
1353,9951,1
1354,1624,1
1354,1902,1
1354,2219,1
1354,2534,1
1354,3124,1
1354,3712,1
1354,4599,1
1354,6591,1
1354,7945,1
1354,8288,1
1354,10108,1
1354,10236,1
1354,11056,1
1354,11155,1
1355,3232,1
1355,5566,1
1355,5811,1
1355,6411,1
1355,10095,1
1355,12009,1
1356,1636,1
1356,2968,1
1356,3843,1
1356,10891,1
1357,1613,1
1357,2847,1
1357,3832,1
1357,3981,1
1357,5657,1
1357,5811,1
1357,7495,1
1357,8888,1
1357,9142,1
1357,11584,1
1357,11689,1
1357,11849,1
1357,12412,1
1358,1757,1
1358,2068,1
1358,2237,1
1358,2241,1
1358,2503,1
1358,2839,1
1358,3780,1
1358,5120,1
1358,11384,1
1358,11456,1
1358,12302,1
1359,3248,1
1359,3472,1
1359,5872,1
1359,9183,1
1359,12352,1
1359,12492,1
1360,1571,1
1360,2016,1
1360,2490,1
1360,3654,1
1360,3909,1
1360,7724,1
1360,10668,1
1360,11135,1
1360,12210,1
1361,1377,1
1361,2022,1
1361,8300,1
1361,8867,1
1362,1528,1
1362,1534,1
1362,3960,1
1362,4531,1
1362,6563,1
1362,7042,1
1362,7598,1
1362,9684,1
1362,11603,1
1363,1623,1
1363,2182,1
1363,2359,1
1363,6802,1
1363,9256,1
1363,10095,1
1364,2112,1
1364,4337,1
1364,7491,1
1364,8730,1
1364,9595,1
1364,9902,1
1364,11237,1
1364,11727,1
1365,7539,1
1365,8167,1
1365,8352,1
1365,9905,1
1365,10319,1
1365,10818,1
1365,11604,1
1365,11948,1
1366,2206,1
1366,2637,1
1366,4553,1
1366,4756,1
1366,11087,1
1366,11094,1
1366,11176,1
1366,12582,1
1367,2029,1
1367,4876,1
1367,6642,1
1367,6743,1
1367,6796,1
1367,9384,1
1367,10782,1
1367,11000,1
1368,2516,1
1368,2623,1
1368,3522,1
1368,5422,1
1368,6079,1
1368,6164,1
1368,6781,1
1368,9361,1
1368,11366,1
1368,11611,1
1369,1869,1
1369,2969,1
1369,3096,1
1369,3504,1
1369,5622,1
1369,7045,1
1369,7598,1
1369,9002,1
1369,9069,1
1369,12265,1
1370,3834,1
1370,3914,1
1370,5892,1
1370,8068,1
1370,8277,1
1370,10104,1
1370,12442,1
1371,2075,1
1371,10046,1
1371,11209,1
1371,12683,1
1372,1421,1
1372,2046,1
1372,2167,1
1372,2228,1
1372,2996,1
1372,3126,1
1372,6340,1
1372,7031,1
1372,7300,1
1372,8122,1
1372,10215,1
1372,11761,1
1373,1993,1
1373,2250,1
1373,3326,1
1373,5158,1
1373,5837,1
1373,6928,1
1373,7432,1
1373,7465,1
1373,11071,1
1373,12437,1
1374,1428,1
1374,2312,1
1374,3548,1
1374,5370,1
1374,6601,1
1374,9551,1
1374,10487,1
1374,10555,1
1374,11543,1
1374,11861,1
1374,12423,1
1375,1844,1
1375,3370,1
1375,4131,1
1375,4638,1
1375,6353,1
1375,7381,1
1375,7938,1
1375,8082,1
1375,8533,1
1375,8644,1
1375,10068,1
1375,10411,1
1375,10522,1
1375,11361,1
1375,11366,1
1375,11814,1
1376,1660,1
1376,4473,1
1377,2698,1
1377,3045,1
1377,4019,1
1377,5423,1
1377,6555,1
1377,7098,1
1377,9177,1
1377,10601,1
1377,11714,1
1378,3065,1
1378,3377,1
1378,3504,1
1378,4000,1
1378,4053,1
1378,4727,1
1378,6511,1
1378,7412,1
1378,7761,1
1378,7999,1
1378,8002,1
1378,8527,1
1378,8566,1
1378,9385,1
1378,10224,1
1378,10611,1
1378,11474,1
1378,11827,1
1379,1418,1
1379,2773,1
1379,3886,1
1379,7476,1
1379,7611,1
1379,9426,1
1379,10253,1
1379,11087,1
1379,12781,1
1380,1967,1
1380,9963,1
1380,11652,1
1380,11918,1
1381,1545,1
1381,2961,1
1381,3127,1
1381,3327,1
1381,3360,1
1381,3932,1
1381,4724,1
1381,6589,1
1381,7067,1
1381,8477,1
1381,8590,1
1381,8669,1
1381,10357,1
1381,11554,1
1381,12170,1
1381,12238,1
1382,1825,1
1382,1909,1
1382,2200,1
1382,2643,1
1382,3037,1
1382,3259,1
1382,3501,1
1382,3856,1
1382,3918,1
1382,4276,1
1382,4427,1
1382,4461,1
1382,4601,1
1382,5382,1
1382,6384,1
1382,6468,1
1382,6790,1
1382,7983,1
1382,8054,1
1382,9806,1
1382,9816,1
1382,11075,1
1382,11233,1
1382,11655,1
1382,12098,1
1383,2339,1
1383,4974,1
1383,5366,1
1383,5696,1
1383,8711,1
1383,9419,1
1383,9762,1
1384,4957,1
1384,5977,1
1384,6450,1
1384,8173,1
1384,9379,1
1384,9929,1
1384,9970,1
1384,10308,1
1384,11341,1
1384,11848,1
1385,9627,1
1385,12545,1
1386,3512,1
1386,5029,1
1386,8383,1
1386,10660,1
1387,2909,1
1387,4218,1
1387,9126,1
1388,1449,1
1388,2761,1
1388,4370,1
1388,5410,1
1388,5904,1
1388,8760,1
1388,10337,1
1388,10435,1
1388,10892,1
1388,11455,1
1388,12020,1
1389,1770,1
1389,2175,1
1389,3515,1
1389,3954,1
1389,5571,1
1389,6481,1
1389,7034,1
1389,7455,1
1389,8240,1
1389,9069,1
1389,9426,1
1389,9642,1
1389,10122,1
1390,1487,1
1390,2162,1
1390,2301,1
1390,4050,1
1390,5429,1
1390,6433,1
1390,6514,1
1390,8309,1
1390,9260,1
1390,9330,1
1390,12161,1
1390,12657,1
1391,1549,1
1391,2133,1
1391,3145,1
1391,3175,1
1391,3537,1
1391,4555,1
1391,5141,1
1391,5279,1
1391,6219,1
1391,6264,1
1391,7432,1
1391,9111,1
1391,10341,1
1391,10579,1
1392,1394,1
1392,1625,1
1392,3868,1
1392,4576,1
1392,6147,1
1392,6292,1
1392,6471,1
1392,6551,1
1392,6590,1
1392,6606,1
1392,7071,1
1392,7190,1
1392,8272,1
1392,8878,1
1392,9876,1
1392,10356,1
1392,10600,1
1392,11993,1
1393,1416,1
1393,1890,1
1393,3281,1
1393,12316,1
1394,7290,1
1394,9491,1
1394,10496,1
1394,11790,1
1395,2105,1
1395,2820,1
1395,3415,1
1395,3432,1
1395,3658,1
1395,4541,1
1395,5115,1
1395,5145,1
1395,8229,1
1395,10829,1
1395,11131,1
1395,11676,1
1396,4498,1
1396,5404,1
1396,6090,1
1396,6140,1
1396,6678,1
1396,6733,1
1396,7298,1
1396,8308,1
1396,8948,1
1396,9657,1
1397,2910,1
1397,5766,1
1397,8086,1
1397,12758,1
1398,2207,1
1398,2834,1
1398,3448,1
1398,5724,1
1398,7127,1
1398,7857,1
1398,7889,1
1398,8764,1
1398,11378,1
1399,2247,1
1399,2664,1
1399,2727,1
1399,4571,1
1399,8575,1
1400,1544,1
1400,3286,1
1400,3475,1
1400,3675,1
1400,4874,1
1400,5083,1
1400,7242,1
1400,7402,1
1400,7570,1
1400,8219,1
1400,9293,1
1401,2416,1
1401,3994,1
1401,5605,1
1401,10435,1
1401,10868,1
1401,11425,1
1402,1574,1
1402,1944,1
1402,2099,1
1402,2443,1
1402,2611,1
1402,3184,1
1402,3329,1
1402,3419,1
1402,4105,1
1402,4329,1
1402,5240,1
1402,6102,1
1402,6871,1
1402,7172,1
1402,8574,1
1402,9315,1
1402,10551,1
1403,1849,1
1403,3769,1
1403,4155,1
1403,5186,1
1403,7214,1
1403,8106,1
1403,8801,1
1403,9750,1
1403,11487,1
1403,11718,1
1404,2592,1
1404,8232,1
1404,8519,1
1404,9743,1
1405,5545,1
1405,5619,1
1405,10423,1
1406,3696,1
1406,4292,1
1406,9109,1
1406,9910,1
1407,1484,1
1407,2379,1
1407,2560,1
1407,4290,1
1407,6095,1
1407,7518,1
1407,8822,1
1408,1743,1
1408,1999,1
1408,2920,1
1408,3019,1
1408,3847,1
1408,6944,1
1408,7239,1
1408,9596,1
1408,10367,1
1408,11885,1
1409,1924,1
1409,2045,1
1409,2403,1
1409,2416,1
1409,2610,1
1409,2717,1
1409,3163,1
1409,4866,1
1409,5366,1
1409,6254,1
1409,6259,1
1409,6838,1
1409,8088,1
1409,8539,1
1409,9480,1
1409,9983,1
1409,11057,1
1409,11340,1
1409,11762,1
1409,11783,1
1410,1582,1
1410,2762,1
1410,3348,1
1410,3888,1
1410,4693,1
1410,4711,1
1410,5888,1
1410,7321,1
1410,9073,1
1410,9387,1
1410,9433,1
1410,11717,1
1410,12013,1
1410,12256,1
1411,1795,1
1411,2549,1
1411,2888,1
1411,3289,1
1411,3651,1
1411,4956,1
1411,5029,1
1411,5204,1
1411,5357,1
1411,5817,1
1411,6663,1
1411,7659,1
1411,8713,1
1411,9213,1
1411,9245,1
1411,9335,1
1411,9369,1
1411,10796,1
1412,2188,1
1412,2313,1
1412,2875,1
1412,4106,1
1412,4431,1
1412,5535,1
1412,6640,1
1412,7360,1
1412,8900,1
1412,9332,1
1412,9985,1
1412,11640,1
1413,2157,1
1413,5445,1
1413,6900,1
1413,9788,1
1413,11404,1
1414,5482,1
1414,6698,1
1414,11556,1
1415,1594,1
1415,4325,1
1415,4617,1
1415,5025,1
1415,5732,1
1415,7411,1
1416,3654,1
1416,4685,1
1416,4989,1
1416,8605,1
1416,10195,1
1416,10526,1
1417,10705,1
1417,11614,1
1417,12258,1
1418,2641,1
1418,3506,1
1418,3711,1
1418,5085,1
1418,7026,1
1418,7477,1
1418,7745,1
1418,9200,1
1418,9235,1
1418,9444,1
1418,9809,1
1418,10437,1
1418,12492,1
1419,4218,1
1419,7278,1
1419,10471,1
1419,11121,1
1420,3029,1
1420,3632,1
1420,11380,1
1421,1805,1
1421,2839,1
1421,3180,1
1421,4294,1
1421,5634,1
1421,6889,1
1421,7727,1
1421,8521,1
1421,9275,1
1422,6242,1
1422,6579,1
1422,9671,1
1422,10336,1
1422,10539,1
1423,3201,1
1423,4538,1
1423,6207,1
1423,10028,1
1424,1568,1
1424,2016,1
1424,2515,1
1424,3321,1
1424,3356,1
1424,3599,1
1424,3659,1
1424,3723,1
1424,4052,1
1424,4285,1
1424,4753,1
1424,4885,1
1424,5037,1
1424,5944,1
1424,6576,1
1424,9749,1
1425,1664,1
1425,1730,1
1425,1996,1
1425,3253,1
1425,5242,1
1426,1513,1
1426,1656,1
1426,1685,1
1426,1861,1
1426,2506,1
1426,4941,1
1426,5493,1
1426,6027,1
1426,6894,1
1426,9672,1
1426,12199,1
1427,5441,1
1427,5444,1
1427,5707,1
1427,6589,1
1427,7214,1
1427,11507,1
1427,11935,1
1428,1444,1
1428,1600,1
1428,2950,1
1428,5069,1
1428,5309,1
1428,6416,1
1428,6595,1
1428,6868,1
1428,7679,1
1428,8604,1
1428,10666,1
1428,11344,1
1428,12633,1
1428,12699,1
1429,3322,1
1429,4202,1
1429,7648,1
1429,8899,1
1429,9075,1
1429,10671,1
1430,2643,1
1430,6663,1
1430,7753,1
1430,9083,1
1430,9186,1
1430,10449,1
1431,1522,1
1431,1949,1
1431,2026,1
1431,2038,1
1431,4048,1
1431,4501,1
1431,4766,1
1431,4927,1
1431,4931,1
1431,4977,1
1431,5591,1
1431,5792,1
1431,6133,1
1431,6376,1
1431,7356,1
1431,8759,1
1431,8827,1
1431,10845,1
1431,10985,1
1431,11469,1
1431,11761,1
1432,5339,1
1432,6052,1
1432,7177,1
1432,8027,1
1432,10639,1
1432,11432,1
1433,1441,1
1433,1446,1
1433,1597,1
1433,1976,1
1433,2184,1
1433,3548,1
1433,3890,1
1433,3927,1
1433,4223,1
1433,4594,1
1433,4612,1
1433,6108,1
1433,6350,1
1433,7437,1
1433,8537,1
1433,8770,1
1434,4386,1
1434,4770,1
1434,6298,1
1434,6519,1
1434,9422,1
1434,11621,1
1434,11769,1
1435,2149,1
1435,3298,1
1435,5931,1
1435,6773,1
1435,7153,1
1435,8931,1
1435,9349,1
1435,11692,1
1435,12291,1
1436,1885,1
1436,2201,1
1436,6597,1
1436,7493,1
1437,2175,1
1437,3263,1
1437,3829,1
1437,3885,1
1437,12723,1
1438,2537,1
1438,4813,1
1438,5008,1
1438,5038,1
1438,6482,1
1438,8097,1
1438,9375,1
1439,2001,1
1439,3266,1
1439,6397,1
1439,6726,1
1439,6888,1
1439,11774,1
1440,8241,1
1440,9324,1
1440,11585,1
1441,3153,1
1441,3786,1
1441,6360,1
1441,11172,1
1442,1583,1
1442,3598,1
1442,6230,1
1442,7281,1
1442,9781,1
1442,11011,1
1443,4700,1
1443,5868,1
1443,7023,1
1443,8623,1
1443,8644,1
1444,3759,1
1444,6016,1
1444,6634,1
1444,9732,1
1445,1904,1
1445,2160,1
1445,3675,1
1445,9204,1
1445,10571,1
1445,11358,1
1446,2080,1
1446,3073,1
1446,5027,1
1446,7652,1
1446,7741,1
1446,9322,1
1447,1803,1
1447,2406,1
1447,2565,1
1447,3089,1
1447,3143,1
1447,3728,1
1447,7792,1
1447,7992,1
1447,9268,1
1447,10198,1
1447,10459,1
1447,11861,1
1448,1549,1
1448,2212,1
1448,2595,1
1448,2928,1
1448,3235,1
1448,3663,1
1448,4362,1
1448,6006,1
1448,7225,1
1448,9322,1
1448,9649,1
1448,12134,1
1449,1533,1
1449,1606,1
1449,1866,1
1449,2403,1
1449,4186,1
1449,4326,1
1449,4399,1
1449,4793,1
1449,4977,1
1449,5524,1
1449,5929,1
1449,6049,1
1449,9441,1
1450,2873,1
1450,7164,1
1450,8260,1
1450,11079,1
1451,2355,1
1451,2760,1
1451,4088,1
1451,5108,1
1451,5293,1
1451,5628,1
1451,6174,1
1451,7951,1
1451,8868,1
1451,9091,1
1451,9211,1
1452,1717,1
1452,1987,1
1452,2170,1
1452,5395,1
1452,5935,1
1452,7519,1
1452,8524,1
1452,9285,1
1452,9554,1
1452,9851,1
1453,1675,1
1453,2283,1
1453,2647,1
1453,3650,1
1453,3775,1
1453,4013,1
1453,5293,1
1453,7674,1
1453,8292,1
1453,9767,1
1453,12256,1
1454,2436,1
1454,2841,1
1454,4446,1
1454,4544,1
1454,8577,1
1455,1621,1
1455,2258,1
1455,3385,1
1455,4228,1
1455,4524,1
1455,5102,1
1455,5766,1
1455,5831,1
1455,6424,1
1455,6930,1
1455,7433,1
1455,7741,1
1455,8856,1
1456,1886,1
1456,1938,1
1456,2320,1
1456,2709,1
1456,3407,1
1456,4036,1
1456,4310,1
1456,5720,1
1456,5964,1
1456,7095,1
1456,8636,1
1456,11881,1
1457,1749,1
1457,1821,1
1457,8241,1
1457,9840,1
1457,12136,1
1457,12373,1
1458,1857,1
1458,2683,1
1458,3813,1
1458,4751,1
1458,4945,1
1458,6096,1
1458,6815,1
1458,9388,1
1458,10539,1
1459,4664,1
1459,4912,1
1459,10149,1
1460,3369,1
1460,3653,1
1460,5562,1
1460,7646,1
1461,1776,1
1461,2264,1
1461,2872,1
1461,3271,1
1461,6803,1
1461,7938,1
1461,10737,1
1461,10777,1
1461,11372,1
1462,4857,1
1462,5199,1
1462,5878,1
1462,6159,1
1462,9575,1
1462,10235,1
1463,1814,1
1463,1971,1
1463,3131,1
1463,3376,1
1463,6446,1
1463,7028,1
1464,2063,1
1464,6166,1
1464,6496,1
1464,9131,1
1464,12434,1
1465,4471,1
1465,5753,1
1466,2122,1
1466,3030,1
1466,3152,1
1466,3471,1
1466,6006,1
1466,6737,1
1466,8616,1
1466,10467,1
1466,10627,1
1466,10700,1
1467,1659,1
1467,2373,1
1467,5504,1
1467,10719,1
1467,11101,1
1467,12064,1
1467,12342,1
1468,2130,1
1468,2706,1
1468,2721,1
1468,3302,1
1468,3724,1
1468,5545,1
1468,6180,1
1468,8500,1
1468,9900,1
1468,9972,1
1468,10348,1
1468,12730,1
1469,1760,1
1469,2011,1
1469,2424,1
1469,3389,1
1469,3523,1
1469,3841,1
1469,3851,1
1469,4181,1
1469,6468,1
1469,7092,1
1469,7152,1
1469,9411,1
1469,10011,1
1469,11151,1
1470,1764,1
1470,1872,1
1470,2512,1
1470,4739,1
1470,8956,1
1471,3146,1
1471,3731,1
1471,6570,1
1471,6826,1
1471,10705,1
1471,10726,1
1471,10839,1
1471,12571,1
1472,4240,1
1472,9171,1
1472,12211,1
1473,2530,1
1473,2973,1
1473,3745,1
1473,5369,1
1474,1695,1
1474,3289,1
1474,3481,1
1474,4454,1
1474,8141,1
1474,8174,1
1474,8288,1
1474,8794,1
1474,8912,1
1474,9506,1
1474,12448,1
1475,1544,1
1475,11388,1
1475,11869,1
1476,6814,1
1476,7932,1
1476,8894,1
1476,11354,1
1477,1871,1
